type,user,content,time
5512,論證,s10999,秒數越差越多,2016-04-11 12:25:08
5513,論證,s10999,時間還是怪怪的,2016-04-11 12:24:48
5514,筆記,s50002,"冷卻水流失應變措施 
（1）緊急爐心冷卻水系統 
核能電廠若發生「冷卻水流失事故」(這是假設反應爐冷卻水的主配管，瞬間斷裂)，反應爐內的冷卻水會很快的減少。若燃料棒無水淹蓋時，燃料棒就會因高溫而破裂，導致大量的放射性物質將釋出。為了應付這類事故，電廠具有幾套緊急爐心冷卻系統，當事故發生時，這些系統，會按設定好的程序，自動的把水注入反應爐中，將燃料棒淹蓋並加以冷 卻，避免燃料護套損壞而造成輻射物質逸出。 
（2）圍阻體自動隔離 
在核能電廠發生異常的情況，監試儀器監測到可能造成輻射物質逸出的事故時，會引起圍阻體自動隔離的動作，將輻射物質封閉在圍阻體內，不致洩漏出去。 
◆ 輻射防護作業－核三廠為例 

 ",2016-4-11 12:24:13
5515,論證,s10998,消失的密室,2016-04-11 12:23:57
5516,論證,s10999,第三題筆記也不見了,2016-04-11 12:23:53
5517,論證,s10999,我的第一題筆記不見了,2016-04-11 12:23:17
5518,筆記,s50002,"冷卻水流失應變措施 
（1）緊急爐心冷卻水系統 
核能電廠若發生「冷卻水流失事故」(這是假設反應爐冷卻水的主配管，瞬間斷裂)，反應爐內的冷卻水會很快的減少。若燃料棒無水淹蓋時，燃料棒就會因高溫而破裂，導致大量的放射性物質將釋出。為了應付這類事故，電廠具有幾套緊急爐心冷卻系統，當事故發生時，這些系統，會按設定好的程序，自動的把水注入反應爐中，將燃料棒淹蓋並加以冷 卻，避免燃料護套損壞而造成輻射物質逸出。 
（2）圍阻體自動隔離 
在核能電廠發生異常的情況，監試儀器監測到可能造成輻射物質逸出的事故時，會引起圍阻體自動隔離的動作，將輻射物質封閉在圍阻體內，不致洩漏出去。 
◆ 輻射防護作業－核三廠為例 

 ",2016-4-11 12:22:59
5519,論證,s10999,核一廠是於民國59年核准興建，60年底開始施工，68年7月15日開始商業運轉。核一廠位於台北縣石門的天然峽谷，離台北市直線距離約28公里，廠區內裝置兩部63萬6千瓩汽輪發電機組，總廠裝置容量為127萬2千瓩。址附近人口稀少，沿廠側山路可達民風純樸的茂林社區。核一廠由商轉至92年9月，提供台灣地區已達約2128.9億度之電力；同時為了盡到做為附近鄉鎮好鄰居的責任，每年依發電量銷售值提撥基金以回饋、繁榮鄰近的鄉鎮；未來更將利用電廠的溫排水養殖魚苗，放流近海以增加沿海的漁獲量。,2016-04-11 12:22:33
5520,瀏覽網頁,s50002,台灣核能發電廠發展歷史,2016-4-11 12:22:26
5521,論證,s10998,一開始差了一秒,2016-04-11 12:22:19
5522,搜索關鍵字,s50002,核能OROR,2016-04-11 12:22:09
5523,瀏覽網頁,s50001,如果核四續建：法、德、日都解決不了的難題,2016-4-11 12:15:34
5524,瀏覽網頁,s50001,認識核能發電,2016-4-11 12:15:15
5525,搜索關鍵字,s50001,供電OR安全OR,2016-04-11 12:15:03
5526,瀏覽網頁,s50001,環境變遷與永續發展期末報告：來談談核能,2016-4-11 12:14:34
5527,瀏覽網頁,s50001,癮科學：替代能源 -- 核能,2016-4-11 12:14:4
5528,搜索關鍵字,s50001,核能OR安全OR,2016-04-11 12:13:35
5529,瀏覽網頁,s50001,裝太陽能板發電 豬農年收千萬 台灣溫泉鄉 無「核能」發展「地熱」？全台唯一,2016-4-11 12:13:2
5530,搜索關鍵字,s50001,核安OR台灣OR,2016-04-11 12:12:51
5531,搜索關鍵字,s50002,台灣AND供電OR,2016-04-11 12:12:28
5532,筆記,s50001,福島核災後，「不要核電，就得省電」成為日本社會的民意共識。參照日本，台灣是否也能走向零核時代？,2016-4-11 12:12:22
5533,瀏覽網頁,s50002,第一核能發電廠,2016-4-11 12:12:12
5534,瀏覽網頁,s50002,德核能倫理委員會：退核是「新工業革命」,2016-4-11 12:11:53
5535,瀏覽網頁,s50002,核能與科技：核廢料存放,2016-4-11 12:11:39
5536,瀏覽網頁,s50002,台灣現有的核電廠及其位置,2016-4-11 12:11:31
5537,筆記,s50001,福島核災後，「不要核電，就得省電」成為日本社會的民意共識。參照日本，台灣是否也能走向零核時代？,2016-4-11 12:11:8
5538,搜索關鍵字,s50002,台灣OR核能OR,2016-04-11 12:11:07
5539,瀏覽網頁,s50001,廢核——台灣能嗎？,2016-4-11 12:10:39
5540,瀏覽網頁,s50002,台灣人應有的能源智識素養,2016-4-11 12:10:34
5541,瀏覽網頁,s50002,核能爭論的批判觀察,2016-4-11 12:10:26
5542,瀏覽網頁,s50001,台灣人應有的能源智識素養,2016-4-11 12:10:13
5543,瀏覽網頁,s50002,談社會各界對核能與再生能源的認知差距,2016-4-11 12:10:3
5544,搜索關鍵字,s50001,台灣OR供電OR,2016-04-11 12:09:52
5545,瀏覽網頁,s50002,台灣應該興建核能電廠(正方),2016-4-11 12:9:46
5546,瀏覽網頁,s50002,台灣觀察／支持核電，不能不想的2件事,2016-4-11 12:9:37
5547,搜索關鍵字,s50001,台灣AND供電OR,2016-04-11 12:09:37
5548,瀏覽網頁,s50002,核能，能不能？,2016-4-11 12:8:44
5549,搜索關鍵字,s50002,供電OR解決OR論點,2016-04-11 12:08:20
5550,筆記,s50002,"一名台電核能電廠退休員工，疑似因為長期處在輻射環境中得到癌症，拿出醫生診斷和勞委會鑑定報告，以職業病傷害向資方求償。不過，對方卻表示，勞委會的報告是「執行業務所致的疾病」，不是法律規定的「職業病」，因此拒絕賠償，雙方沒有共識，對簿公堂。 
台電核能廠退休員工李桂林控訴，「我今天還能站在這裡講話，也是可以講剩半條命，苟延殘喘。」聲音有氣無力，今年65歲的他，拖著患有喉癌病痛身軀召開記者會，指控長期在核電廠工作，接觸輻射物，造成身體病變，老東家竟拒絕賠償。 
李桂林表示，68年有一次短時間高劑量輻射，游離輻射傷害，造成30幾年來，血液一直病變，台大到成大證明，自己的血液病變加上一個喉癌，它們之間有強烈的關聯，開出來有三張職業病證明，加上勞委會鑑定書，既然台電都不承認。 
醫生診斷證明，清楚顯示李桂林身體健康已經亮紅燈，向台電求償沒有結果，對簿公堂，希望討回公道。面對指控台電態度非常強硬，該公司代表梁天瑞說，勞委會職業鑑定委員會經過三次的辯論，最後稱他為執行業務所致的疾病，非法稱的職業病，希望李透過司法程序，取得他認為應該獲得的公正待遇。

台電代表搬出法律條文表示，目前案件進入司法程序，如果法院判決出爐，會依照判決規定，員工大半輩子都在核電廠渡過，身陷核能輻射危險之下，疑似賠上健康，又面對老東家冰冷對待，讓退休員工感到心寒。",2016-4-11 12:7:55
5551,搜索關鍵字,s50002,罹癌OROR,2016-04-11 12:06:54
5552,筆記,s50001,從歷史角度來看，由於區域內複雜的政治情勢發展的影響，東南亞國家對發展核能的政策比歐美國家較為保守。但是近年來，東南亞各國政府開始對發展核能表現出較為積極的態度，並陸續規劃長期的核能發展政策。在2010年的東協高峰會中，東協領袖們即在聯合聲明中陳述支持核能的立場。然而，日本311地震發生後，因為民間質疑與反對聲浪增加，東協政府態度突然轉為謹慎，並重新檢視核能政策與安全措施。本文中將陳述東南亞核能政策的發展與轉變過程，藉此讓讀者瞭解東南亞國家的態度，並供我國各界規劃能源政策之參考。,2016-4-11 12:5:52
5553,瀏覽網頁,s50001,火力發電,2016-4-11 12:5:21
5554,搜索關鍵字,s50001,風力發電OR火力發電OR,2016-04-11 12:05:11
5555,瀏覽網頁,s50001,如果核四停建，對臺灣有什麼影響？,2016-4-11 12:3:58
5556,搜索關鍵字,s50002,支持核能OROR,2016-04-11 12:03:48
5557,搜索關鍵字,s50001,替代能源OROR,2016-04-11 12:03:42
5558,筆記,s50002,"日本知名作家廣瀨隆曾在25年前出版過經典著作《把核電廠建在東京》，意思是政府或電力公司既然宣稱核電是如此安全便利的玩意，那麼乾脆建在東京，就建在人口最多的新宿西口好了，以供電效率而言，不是最好的嗎？為什麼要建在人口過稀的窮鄉僻壤，是那裡的人死了也沒關係嗎？這是黑色幽默，但廣瀨隆當時沒想到，全世界居然有台灣真的就是把核電廠建在首都圈！

福島核災後，我在4月30日於東京一處演講會跟廣瀨隆聊了一下，他當時正呼籲日本人及世人正視福島核災並未朝安定方向前進，也要求日本應該關閉各處建在斷層或預測地震震源上的幾個危爐，而且從長年調查及內部資料來看，他發現沒有哪個爐是安全的。廣瀨隆對我說：「我不知道下一個會重演福島核災悲劇的是日本或台灣或中國，因為都是地震大國！」廣瀨又感嘆：「是台灣吧！」

不僅廣瀨隆，呼籲應讓東海地震震源上的濱岡核電廠停止運轉的日本核電專家，都更為台灣的核電廠擔憂，因為台灣的核電廠集所有惡劣的因素於一身，例如立地於斷層邊、老舊缺陷爐、多頭建造、現場管理困難鬆散等，更嚴重的是，核一、核二廠就在首都圈內，這是全球絕無僅有的。

2011年6月號《自然》期刊的研究報告指出，若以福島核一廠半徑30公里為核災避難標準，全球有9千萬人生活在此一圈內，承受著爆發核災的風險。全球的211座現役核電廠中，有6座的30公里圈內人口超過3百萬人，而其中台灣就占了2座—台電核一、核二廠的30公里圈內，人口超過5百萬，相對於此，福島核一廠的30公里圈內是17萬人，地廣人稀多了。台灣其實是全世界唯一把核電廠建在5百萬人口的首都圈內的。

以色列原本2010年打算在南部的內蓋夫沙漠建核電廠，離耶路撒冷10公里，建在首都圈的程度跟台灣有拚，但福島核災發生後，以色列判斷這是天災加人禍，隨即宣布取消建核電廠的計畫，所以現在還是只有台灣把核電廠建在超高密度人口的首都圈內。

台電核一、核二廠的30公里避難圈是已經包含台北在內，但福島核災發生後，美國實際設定的美僑避難圈是80公里。事實上，核災後，連在40公里計畫避難圈外的福島縣民也飽受高濃度輻射汙染之苦，福島76%的學校被曝量超標，因此避難圈定為80公里很有道理。依此標準，若核災發生在台灣核一、核二廠，將連新竹人也得避難，但即使是30公里圈內的5、6百萬人也無從避難，因為不可能全擠到南台灣。日本政府殘忍地將被曝基準提高，不敢擴大避難圈的範圍或疏散學童，也是因為避難本身對災民或政府都很困難，災民等於得放棄至今擁有的人生乃至平凡的夢想。

廣瀨在25年前就指出，核電廠一旦喪失外部電源就什麼都完了，很容易發生爐心熔毀以及使用過核燃料臨界等問題。他也指出核電廠的冷卻水循環技術、調整壓力技術，以及抑止輻射能外洩等各方面的弱點，這些在福島都成了現在進行式，廣瀨的預言不幸成真。福島核一廠的許多問題，如冷卻機能喪失或一號機連5百蓋爾的搖晃都耐不住等，現在查出是在海嘯來襲之前就已有的，類似問題存在於日本的所有核電廠，至今也都未改善。

因為福島核一廠是供應東京首都圈用電，核災發生後，福島人說：「把核電送還給東京！」但若是台灣核一、核二廠發生核災，根本連送還問題也不存在，因為核電廠就建在首都圈內！這其實也是因為台灣很小，無論建在哪裡幾乎都算首都圈，都會導致「台灣喪失」。

許多到台灣參觀過核電廠的日本專家如菊地洋一等，認為台灣不是例外，更為台灣擔憂。

在1999年4月經濟部的〈能源政策白皮書〉裡，原本打算在核一、核二、核三廠內每5年增設兩個原子爐，在台西建核五廠。為了少數人的利權，經濟部居然曾訂定那麼瘋狂的屠宰台灣人的計畫，幸好核四廠因貢寮人堅決抗拒，延宕了多年，讓一些更恐怖的惡夢沒有成真。",2016-4-11 12:3:11
5559,瀏覽網頁,s50001,核電廠退休員工控訴害罹癌　向台電求償遭拒,2016-4-11 12:2:35
5560,瀏覽網頁,s50001,火力發電,2016-4-11 12:2:14
5561,瀏覽網頁,s50002,核電廠退休員工控訴害罹癌　向台電求償遭拒,2016-4-11 12:1:57
5562,筆記,s50001,從歷史角度來看，由於區域內複雜的政治情勢發展的影響，東南亞國家對發展核能的政策比歐美國家較為保守。但是近年來，東南亞各國政府開始對發展核能表現出較為積極的態度，並陸續規劃長期的核能發展政策。在2010年的東協高峰會中，東協領袖們即在聯合聲明中陳述支持核能的立場。然而，日本311地震發生後，因為民間質疑與反對聲浪增加，東協政府態度突然轉為謹慎，並重新檢視核能政策與安全措施。本文中將陳述東南亞核能政策的發展與轉變過程，藉此讓讀者瞭解東南亞國家的態度，並供我國各界規劃能源政策之參考。,2016-4-11 12:1:15
5563,搜索關鍵字,s50002,核電OR員工OR,2016-04-11 12:01:08
5564,瀏覽網頁,s50001,日本311地震對東南亞國家核能政策的影響,2016-4-11 12:0:55
5565,瀏覽網頁,s50001,核能災害與防災,2016-4-11 12:0:25
5566,搜索關鍵字,s50001,核能電廠OR支持OR,2016-04-11 12:00:00
5567,瀏覽網頁,s50002,生質能發電,2016-4-11 11:57:28
5568,搜索關鍵字,s50001,核能OR優點OR缺點,2016-04-11 11:57:11
5569,搜索關鍵字,s50002,生質能ANDOR,2016-04-11 11:56:55
5570,筆記,s50001,"核非國際主流
當時宣布全面立即廢核的日本，3年來因大量進口天然氣與石油為替代燃料，出現30年來首見的貿易逆差後，已提出「減核而不廢核」的新核電政策，並繼續興建兩座核電廠的兩個機組。另外，德國、瑞士、比利時等三國也於2011年宣布，將在經過11年至23年不等的緩衝期後廢除核電。至於其他擁有核能電廠國家，使用或發展核電的政策並未明顯改變，包括曾發生嚴重核災事故的俄羅斯與美國。",2016-4-11 11:56:20
5571,筆記,s50002,"核能發電的缺點

＞核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。

＞核能電廠的能量轉換效率比一般的石化燃料更低，所以核能電廠會排放更多的廢熱到環境裏，造成沿海嚴重的熱污染。

＞核能電廠的投資成本比火力發電廠還大許多，再加上土地取得困難，電力公司所承受的財務風險也比較高，以2012年日本福島核能災變為例，東京電力公司其實是無法承受核能災變所付出的代價，其實是日本政府在背後支持的。

＞核能電廠的反應器內有大量的放射性物質，如果發生事故釋放到外界環境，會對生態及民眾造成「極為毀滅性而且全面性」的傷害，這一點其實是核能電廠最嚴重的缺點。

火力優點：（一）起動快速，約數分鐘至數十分鐘內。（二）不需汽鍋，設備簡單。（三）燃料加添方便。（四）所需冷卻水小。（五）容量小時熱效率仍高。

火力缺點（一）：每單位出力之建設費用較高。（二）因往復動作，故速度不均勻，震動及噪音亦大。（三）燃料之種類限於油或燃氣，貯藏與操作使用，安全顧慮較大。",2016-4-11 11:56:10
5572,瀏覽網頁,s50002,核能發電的優缺點,2016-4-11 11:55:2
5573,瀏覽網頁,s50001,核能，能不能？,2016-4-11 11:54:59
5574,瀏覽網頁,s50001,支持核能的環保人士忘記車諾比對我們的危害,2016-4-11 11:54:28
5575,瀏覽網頁,s50002,火力發電,2016-4-11 11:53:59
5576,瀏覽網頁,s50001,為什麼台灣不用風力、太陽光電替代核能發電廠？,2016-4-11 11:53:32
5577,搜索關鍵字,s50002,優缺點AND核能OR火力,2016-04-11 11:53:29
5578,瀏覽網頁,s50001,核電廠基本資料,2016-4-11 11:52:42
5579,搜索關鍵字,s50001,核能OR優點OR缺點,2016-04-11 11:52:30
5580,搜索關鍵字,s50001,核能AND優點AND缺點,2016-04-11 11:51:36
5581,論證,s10999,wwwww,2016-04-08 16:05:14
5582,論證,s10999,12132,2016-04-08 16:05:08
5583,論證,s10999,aa,2016-04-08 16:04:31
5584,瀏覽網頁,s10006,台灣～核能發電～再生能源,2016-4-7 17:18:34
5585,論證,s10005,台灣的再生能源技術已經落後許多國家，永續發展的意識在國際間也成為主流的共識，因此我們更需要將核能發電的預算分配到再生能源的發展上。,2016-04-07 17:16:42
5586,論證,s10005,以目前台灣的供電情形來說，火力發電的電力已經足夠台灣的用電量了。重點應該在於開始發展再生能源。,2016-04-07 17:15:25
5587,論證,s10005,當有一點點的人為疏失或是天災，就會造成無法挽回的災害發生。,2016-04-07 17:14:38
5588,論證,s10006,那你認為台灣目前的環境現況，甚麼樣的方式較為合適呢?,2016-04-07 17:14:34
5589,論證,s10005,在過程中我們無法保證核能發電所帶來的問題，例如安全問題或是環境問題等。且核分裂反應是無法完全控制的。,2016-04-07 17:14:08
5590,瀏覽網頁,s10006,核能發電是開啟潘朵拉災難的盒子！,2016-4-7 17:13:37
5591,論證,s10005,首先針對你的論點，核能發電的穩定性並不高。,2016-04-07 17:13:27
5592,論證,s10006,為甚麼呢你的觀點是?,2016-04-07 17:13:13
5593,搜索關鍵字,s10006,核能發電OROR,2016-04-07 17:12:41
5594,論證,s10005,我不贊成利用核能發電來解決供電問題,2016-04-07 17:12:38
5595,論證,s10006,核能發電因具有穩定、低碳、低成本與發電效率高等特性，所以一直都是許多國家能源供應的主要方式。,2016-04-07 17:12:19
5596,筆記,s10006,臺灣民眾習慣吹冷氣以維持舒適的室內環境，卻未思考如何減少冷氣自室內散失，她希望臺灣能制定對於公共場所、商家的節能政策。臺灣擁有太陽能產業、風力發電與無汙染氫氣能源研發人才，但卻不善加利用。德國與日本在運用水力、太陽能發電方面有豐碩成果，「反觀臺灣，不僅能源教育近乎零，臺灣政府也未教育民眾何種材質能幫助隔熱減少能源散失、太陽能面板要花多少錢、在家可以如何節能。」,2016-4-7 16:17:1
5597,筆記,s10006,臺灣民眾習慣吹冷氣以維持舒適的室內環境，卻未思考如何減少冷氣自室內散失，她希望臺灣能制定對於公共場所、商家的節能政策。臺灣擁有太陽能產業、風力發電與無汙染氫氣能源研發人才，但卻不善加利用。德國與日本在運用水力、太陽能發電方面有豐碩成果，「反觀臺灣，不僅能源教育近乎零，臺灣政府也未教育民眾何種材質能幫助隔熱減少能源散失、太陽能面板要花多少錢、在家可以如何節能。」,2016-4-7 16:14:9
5598,瀏覽網頁,s10006,臺灣不「核」行不行？ 李秀容、潘翰聲談反核,2016-4-7 16:12:31
5599,搜索關鍵字,s10006,核能OR臺灣OR,2016-04-07 16:11:52
5600,搜索關鍵字,s10006,臺灣核能OROR,2016-04-07 16:11:42
5601,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 
5.6年前風力發電沒現在盛行，就說應該用風力發電，那個環保，現在台灣風力發電機組也蓋了100多台了，就開始出現風力發電不環保的聲音。
只要是發電，就一定會對環境造成影響，問題是，同樣是發電，當然選對環境傷害小的，不能一邊說這個很糟糕，一邊又說那個也不怎麼樣，一定是在兩個裡面選一個比較好的來做吧！每個都有意見就是甚麼都不做，甚麼都不做就會是好的嗎？
近100年來，人類對石化能源的需求，讓地球溫室效應的影像以等比級數在增加，這就可以想見人類對石化能源的使用誇張到離譜，規模大到這種地步，自然就得分散使用其他能源來解決問題。",2016-4-7 16:5:41
5602,瀏覽網頁,s10006,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2016-4-7 16:1:39
5603,瀏覽網頁,s10006,核電廠退休員工控訴害罹癌　向台電求償遭拒,2016-4-7 16:0:25
5604,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 
5.6年前風力發電沒現在盛行，就說應該用風力發電，那個環保，現在台灣風力發電機組也蓋了100多台了，就開始出現風力發電不環保的聲音。
只要是發電，就一定會對環境造成影響，問題是，同樣是發電，當然選對環境傷害小的，不能一邊說這個很糟糕，一邊又說那個也不怎麼樣，一定是在兩個裡面選一個比較好的來做吧！每個都有意見就是甚麼都不做，甚麼都不做就會是好的嗎？
近100年來，人類對石化能源的需求，讓地球溫室效應的影像以等比級數在增加，這就可以想見人類對石化能源的使用誇張到離譜，規模大到這種地步，自然就得分散使用其他能源來解決問題。",2016-4-7 15:59:59
5605,搜索關鍵字,s10006,核電廠OR居民OR,2016-04-07 15:59:58
5606,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 
5.6年前風力發電沒現在盛行，就說應該用風力發電，那個環保，現在台灣風力發電機組也蓋了100多台了，就開始出現風力發電不環保的聲音。
只要是發電，就一定會對環境造成影響，問題是，同樣是發電，當然選對環境傷害小的，不能一邊說這個很糟糕，一邊又說那個也不怎麼樣，一定是在兩個裡面選一個比較好的來做吧！每個都有意見就是甚麼都不做，甚麼都不做就會是好的嗎？",2016-4-7 15:59:26
5607,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 
5.6年前風力發電沒現在盛行，就說應該用風力發電，那個環保，現在台灣風力發電機組也蓋了100多台了，就開始出現風力發電不環保的聲音。
只要是發電，就一定會對環境造成影響，問題是，同樣是發電，當然選對環境傷害小的，",2016-4-7 15:58:59
5608,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 
5.6年前風力發電沒現在盛行，就說應該用風力發電，那個環保，現在台灣風力發電機組也蓋了100多台了，就開始出現風力發電不環保的聲音。",2016-4-7 15:58:37
5609,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 ",2016-4-7 15:57:27
5610,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？
西方國家最早講反核，是反「核子武器」，不是反「核能發電」。 ",2016-4-7 15:57:27
5611,筆記,s10006,"核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 
而火力發電廠和核能發電的發電量差很多(水力對火力也是)，加上台灣沒汽油、沒煤炭、天然氣少得可憐，所以火力發電並不是很好的選擇，之前有新聞，全台灣的汽油、煤油、天然氣存放場，只夠全台灣用3天(包括火力發電)3天內一定要有油輪、天然氣輪靠港送燃料。前幾年颱風來，滯留台灣，就讓台電、中油嚇很大，就擔心汽油、煤油、天然氣不夠用。

前幾年反核四，核四停工，問題是電會不夠用怎麼辦？結果就是政府發一堆火力發電廠的執照，增加火力發電廠的機組，這樣就是環保嗎？",2016-4-7 15:56:56
5612,筆記,s10006,核能和火力為主，原因在於這兩者的穩定性最好，發電量不會忽高忽低，所以台電有個稱呼，叫做「基載發電」，顧名思義就是以這兩種發的電為基礎，供應全台灣用電主要負載。 ,2016-4-7 15:56:21
5613,搜索關鍵字,s10005,台電OROR,2016-04-07 15:55:01
5614,瀏覽網頁,s10006,台灣～核能發電～再生能源,2016-4-7 15:54:37
5615,瀏覽網頁,s10006,核能發電現況與展望,2016-4-7 15:53:18
5616,搜索關鍵字,s10006,核能發電OROR,2016-04-07 15:52:52
5617,瀏覽網頁,s10005,台灣：我支持廢核，因為創新創業者該擁抱變革,2016-4-7 15:52:26
5618,搜索關鍵字,s10005,台灣OR供電OR問題,2016-04-07 15:50:20
5619,瀏覽網頁,s10006,太陽能取代核電恐導致電價漲3倍？真的嗎？,2016-4-7 15:49:5
