group,stu_id,type,content,
0,s10011,4,核能新思維,05/05/16 10:43 AM
0,s10012,4,美麗新世界的驅動力–核能發電的前世今生與未來,05/05/16 10:42 AM
0,s10012,4,台灣觀察／支持核電，不能不想的2件事,05/05/16 10:42 AM
0,s10011,1,為什麼,05/05/16 10:42 AM
0,s10012,4,台灣的核廢料問題,05/05/16 10:42 AM
0,s10012,1,我不贊成使用核能發電,05/05/16 10:42 AM
0,s10011,2,核能OR贊成OR,05/05/16 10:42 AM
0,s10011,1,我贊成使用核電來解決台灣供電問題,05/05/16 10:41 AM
0,s10012,2,核能OR台灣OR供電,05/05/16 10:41 AM
0,s10012,4,理性討論核四爭議,05/05/16 10:06 AM
0,s10012,4,核電和化石燃料的真實成本-太陽能發電之美,05/05/16 10:06 AM
0,s10011,4,【台灣必須廢核的10個理由】台灣是唯一將核電廠建在首都圈的國家,05/05/16 10:06 AM
0,s10012,4,核廢料？就放你家吧！,05/05/16 10:06 AM
0,s10012,2,核能發電OR台灣OR供電,05/05/16 10:05 AM
0,s10012,2,核能發電OR台灣OR供電,05/05/16 10:05 AM
0,s10012,2,核能發電OR台灣OR供電,05/05/16 10:05 AM
0,s10011,2,核電OR贊成OR解決,05/05/16 10:05 AM
0,s10011,4,資深台電核電廠員工李桂林的告白,05/05/16 10:03 AM
0,s10012,4,核電廠會影響附近居民健康嗎？(台電),05/05/16 10:01 AM
0,s10011,4,何德？核能！專題系列五：兩座核電廠[殘害金山鄉民健康,05/05/16 10:01 AM
0,s10011,4,何德？核能！專題系列五：兩座核電廠[殘害金山鄉民健康,05/05/16 10:01 AM
0,s10011,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,05/05/16 10:00 AM
0,s10012,4,揭開[台灣核電廠[不能說的８個祕密／台電三十三年員工的血淚控訴,05/05/16 10:00 AM
0,s10012,4,核電廠會影響附近居民健康嗎？(台電),05/05/16 09:59 AM
0,s10011,2,核電廠OR上班OR影響,05/05/16 09:59 AM
0,s10011,2,核電廠OR上班OR影響,05/05/16 09:59 AM
0,s10012,3,疑似因為長期處在輻射環境中得到癌症　接觸輻射物血液病變，誘發喉癌,05/05/16 09:59 AM
0,s10012,4,資深台電核電廠員工李桂林的告白,05/05/16 09:58 AM
0,s10012,4,何德？核能！專題系列五：兩座核電廠[殘害金山鄉民健康,05/05/16 09:58 AM
0,s10012,3,疑似因為長期處在輻射環境中得到癌症　接觸輻射物,05/05/16 09:58 AM
0,s10012,3,疑似因為長期處在輻射環境中得到癌症,05/05/16 09:58 AM
0,s10012,2,核電廠OROR,05/05/16 09:58 AM
0,s10012,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,05/05/16 09:58 AM
0,s10011,4,核電和化石燃料的真實成本-太陽能發電之美,05/05/16 09:57 AM
0,s10011,4,如果我們積極發展太陽能，是不是就不需要核四？,05/05/16 09:57 AM
0,s10011,4,太陽能取代核電恐導致電價漲3倍？真的嗎？,05/05/16 09:57 AM
0,s10011,4,德智庫：太陽能與風電成本可大幅低於核電,05/05/16 09:57 AM
0,s10011,4,太陽光電(一)：太陽能帶來福島新生機,05/05/16 09:57 AM
0,s10011,3,核能優點：鈾燃料體積小運送、儲存方便，不會造成空氣污染，不受原價價格影響，核能缺點：熱污染、毀滅性傷害火力發電優點：（一）起動快速，約數分鐘至數十分鐘內。（二）不需汽鍋，設備簡單。（三）燃料加添方便。（四）所需冷卻水小。（五）容量小時熱效率仍高。火力發電缺點（一）：每單位出力之建設費用較高。（二）因往復動作，故速度不均勻，震動及噪音亦大。（三）燃料之種類限於油或燃氣，貯藏與操作使用，安全顧慮較大。【生質能優點】減少對石油類能源的依賴，有助於能源自給。生質的原料，可以說是取之不盡，用之不竭，隨處都是。減少廢棄物、垃圾、污水減輕自然環[境的污染的。與其他非傳統性能源相較。【生質能缺點】回收回來的原料儲存問題。轉換的成本太貴。有些能源，沒辦法立即迅速使用，像沼氣需要醞釀。考慮運輸和成本問題，使用地點限制大。,05/05/16 09:56 AM
0,s10011,2,太陽能OR優點OR缺點,05/05/16 09:56 AM
0,s10011,4,生質能,05/05/16 09:56 AM
0,s10011,2,生質能OR優點OR缺點,05/05/16 09:55 AM
0,s10011,2,生質能OR優點OR缺點,05/05/16 09:55 AM
0,s10011,2,生質能OR優點OR缺點,05/05/16 09:55 AM
0,s10011,4,火力發電,05/05/16 09:55 AM
0,s10012,2,OR火力OR,05/05/16 09:54 AM
0,s10012,4,火力發電,05/05/16 09:54 AM
0,s10011,2,火力發電OR優點OR缺點,05/05/16 09:54 AM
0,s10011,2,火力發電OR優點OR缺點,05/05/16 09:54 AM
0,s10012,4,第一核能發電廠,05/05/16 09:54 AM
0,s10012,4,核能發電,05/05/16 09:54 AM
0,s10011,4,核能發電的優缺點,05/05/16 09:52 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣[生質柴油[生質塑膠改善空氣污染和減少溫室效應－核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。,05/05/16 09:52 AM
0,s10011,4,認識核能發電,05/05/16 09:52 AM
0,s10011,4,核能知識-認識核廢料,05/05/16 09:52 AM
0,s10012,4,核能發電的優缺點,05/05/16 09:51 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣[生質柴油[生質塑膠改善空氣污染和減少溫室效應,05/05/16 09:51 AM
0,s10011,4,台灣核能發電廠發展歷史,05/05/16 09:51 AM
0,s10012,4,癮科學：替代能源[--[核能,05/05/16 09:51 AM
0,s10011,2,核能OR優點OR缺點,05/05/16 09:51 AM
0,s10012,4,認識核能發電,05/05/16 09:50 AM
0,s10012,4,認識核能發電,05/05/16 09:50 AM
0,s10011,2,核能OROR,05/05/16 09:50 AM
0,s10012,4,火力發電,05/05/16 09:50 AM
0,s10012,4,火力發電,05/05/16 09:50 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣[生質柴油[生質塑膠改善空氣污染和減少溫室效應,05/05/16 09:50 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣[生質柴油[生質塑膠,05/05/16 09:50 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣[生質柴油,05/05/16 09:49 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。沼氣,05/05/16 09:49 AM
0,s10012,3,生質能是利用生質物，經轉換所獲得的電與熱等可用的能源，是一種兼顧環保並可永續經營的能量來源。,05/05/16 09:49 AM
0,s10012,4,什麼是生質能源,05/05/16 09:49 AM
0,s10012,2,核能OR火力OR生質,05/05/16 09:49 AM
0,s10012,4,生質能發電,05/05/16 09:49 AM
0,s10010,1,如果移去大陸我不只節流連開源都達成了,04/28/16 03:14 PM
0,s10009,1,就盡可能讓整體的成本不會增加,04/28/16 03:14 PM
0,s10010,1,香港首富李嘉誠有說過[最厲害的不是節流而是開源哪,04/28/16 03:13 PM
0,s10009,4,核能救地球,04/28/16 03:12 PM
0,s10009,1,那在土地成本上給育優惠呢？,04/28/16 03:12 PM
0,s10010,1,大概這就是位神麼台灣政府對這塊這麼窩囊吧,04/28/16 03:12 PM
0,s10010,1,是滴~,04/28/16 03:11 PM
0,s10009,1,跑去國外嗎XD,04/28/16 03:11 PM
0,s10010,1,我移廠去大陸,04/28/16 03:11 PM
0,s10010,1,好呀你調整電價,04/28/16 03:11 PM
0,s10010,1,那我會說,04/28/16 03:11 PM
0,s10010,1,假設我是那些晶圓大廠的老闆,04/28/16 03:11 PM
0,s10009,1,項節能減碳補助XDDD(我想不出來XD,04/28/16 03:10 PM
0,s10009,2,工業OROR,04/28/16 03:09 PM
0,s10009,4,德核能倫理委員會：退核是「新工業革命」,04/28/16 03:09 PM
0,s10010,1,比如說?,04/28/16 03:09 PM
0,s10009,1,但工業上也許可以從其他方面給予補助,04/28/16 03:08 PM
0,s10009,1,總覺得有點想調高電價ˊˋ,04/28/16 03:08 PM
0,s10010,1,畢竟經濟還是要顧的呀....,04/28/16 03:07 PM
0,s10010,1,所以我才覺得即使乾淨的發電方式被研發得很完善，核能發電還是至少要有一兩個廠在台灣支持整個國家的用電,04/28/16 03:07 PM
0,s10009,2,工業用電OROR,04/28/16 03:06 PM
0,s10009,4,德國放棄核能，為何其他國家不能？,04/28/16 03:06 PM
0,s10010,1,那些用量才真的是大,04/28/16 03:06 PM
0,s10010,1,還有科學園區的工業用電,04/28/16 03:06 PM
0,s10009,1,就是盡可能換成低污染的發電方式，然而最根本的還是該從民眾的節電觀念做起,04/28/16 03:05 PM
0,s10010,1,台灣不只有民生用電[還有工業用電,04/28/16 03:05 PM
0,s10010,1,可是他們能產出的電量比不上一次鈾235碰撞,04/28/16 03:05 PM
0,s10010,1,這些都是傳說中乾淨的發電方式,04/28/16 03:05 PM
0,s10010,1,像太陽能、水力、潮汐、風力、生質能,04/28/16 03:04 PM
0,s10010,1,就算很大量[臺灣的土地真的足夠用嗎[這樣,04/28/16 03:04 PM
0,s10009,1,你是說哪種啊?,04/28/16 03:04 PM
0,s10010,1,印象中他們能提供的電量頗少,04/28/16 03:04 PM
0,s10009,2,用電OROR,04/28/16 03:03 PM
0,s10010,1,但是我有點不是很信任其他能供給電量的方式老實說,04/28/16 03:03 PM
0,s10009,4,環境變遷與永續發展期末報告：來談談核能,04/28/16 03:03 PM
0,s10009,1,他提供的資料其實不多ˊˋ,04/28/16 03:03 PM
0,s10009,2,電量OROR,04/28/16 03:03 PM
0,s10010,1,好像有些搜尋被block起來了,04/28/16 03:03 PM
0,s10010,1,唔[有點討厭這個系統不能讓我查各種發電方式能提供的電量跟台灣需求的電量,04/28/16 03:02 PM
0,s10009,1,那必須要有好的完善規劃才行ˊˋ,04/28/16 03:02 PM
0,s10009,1,恩就前面提到在緩衝期就開始慢慢想怎麼不用核能呃,04/28/16 03:01 PM
0,s10010,1,可是我覺得核電廠能一直走下去欸,04/28/16 03:01 PM
0,s10010,1,@@怎麼突然跳到拆除了,04/28/16 03:01 PM
0,s10009,1,那我們剩下15分鐘該幹嘛捏XD,04/28/16 03:01 PM
0,s10009,1,拆不拆除也不是說馬上就要啊，打一開始建造每一種發電廠就應該做好長遠打算，既然一開始沒想清楚就實行，那至少我們還能讓他已傷害最少的方式退出,04/28/16 03:00 PM
0,s10010,4,專業的謊言:核電產業的論述變遷與環境危機,04/28/16 03:00 PM
0,s10010,1,那我們還有15分鐘XD,04/28/16 02:59 PM
0,s10010,1,XDD好欸,04/28/16 02:59 PM
0,s10010,1,哀哀你不會被我說服了吧XD,04/28/16 02:58 PM
0,s10009,1,啊就核能暫時拿來用順便探討之後怎麼處理掉他XD,04/28/16 02:58 PM
0,s10010,1,那中間這段緩衝期的供電怎麼辦呢/,04/28/16 02:58 PM
0,s10009,1,所以應該要試著著手在這一方面加以探討,04/28/16 02:57 PM
0,s10010,1,水力的話好像只有日月潭目前,04/28/16 02:57 PM
0,s10010,1,到時候廢棄的太陽能板也是個問題呢,04/28/16 02:57 PM
0,s10010,1,太陽能板最後還是有壞掉的一天,04/28/16 02:57 PM
0,s10010,4,核能救地球,04/28/16 02:57 PM
0,s10010,1,這樣台灣也不是所有港口都可以符合呢,04/28/16 02:56 PM
0,s10010,2,潮汐OROR,04/28/16 02:56 PM
0,s10009,1,嗯啊,04/28/16 02:56 PM
0,s10010,2,潮汐OROR,04/28/16 02:56 PM
0,s10010,2,潮汐發電OROR,04/28/16 02:56 PM
0,s10010,1,潮汐的話需要很大的潮差喔,04/28/16 02:55 PM
0,s10010,1,你是指潮汐發電根深海流發電嗎,04/28/16 02:55 PM
0,s10010,4,核能與科技：核廢料存放,04/28/16 02:55 PM
0,s10009,1,潮差啊遠洋啊海浪啊,04/28/16 02:55 PM
0,s10010,1,海洋~比如說呢?,04/28/16 02:55 PM
0,s10010,1,所以現在是這一段緩衝期的用電問題了xd,04/28/16 02:54 PM
0,s10009,1,而且向台灣很適合海洋方面的發電阿,04/28/16 02:54 PM
0,s10009,1,我是覺得可以先投入深度研發，再以最實惠的方式量產(?),04/28/16 02:54 PM
0,s10010,1,所以很容易就需要維修,04/28/16 02:54 PM
0,s10010,1,太陽能板因為還在研發的不穩定狀態,04/28/16 02:53 PM
0,s10010,1,風力一般民眾蓋不起來,04/28/16 02:53 PM
0,s10010,1,可是其實太陽能發電會壞得更快欸,04/28/16 02:53 PM
0,s10010,2,核廢料OR處理OR,04/28/16 02:53 PM
0,s10009,1,現在民眾太不信任上面的人，到不如自己著手發電安全又健康XD,04/28/16 02:53 PM
0,s10010,1,哈哈哈該不會總結是爛政府吧xd,04/28/16 02:52 PM
0,s10009,1,那就必須看政府與企業願不願意將這些資訊透明化啦,04/28/16 02:52 PM
0,s10010,1,廢棄物確實是個麻煩,04/28/16 02:52 PM
0,s10010,1,就不會有接下來很多哩哩叩叩的疑難雜症啦,04/28/16 02:51 PM
0,s10010,1,如果一開始就蓋得很好的話,04/28/16 02:51 PM
0,s10010,1,可是這是蓋核電廠的人的問題欸,04/28/16 02:51 PM
0,s10010,1,哈哈哈的確,04/28/16 02:51 PM
0,s10009,1,我是認為他確實比起其他發電的投資利潤較高，但未來花在維修、核安和廢棄物處理上的花費也不小哇,04/28/16 02:50 PM
0,s10010,1,可以同時供應民生跟工業用電,04/28/16 02:50 PM
0,s10010,1,就可以產出很大量的電力,04/28/16 02:49 PM
0,s10010,1,恩...因為他不用耗費很多基礎能源比如礦產,04/28/16 02:49 PM
0,s10009,1,你是指投資報酬率高嗎www,04/28/16 02:49 PM
0,s10010,1,小組報告XD,04/28/16 02:49 PM
0,s10010,1,就當作報告嘛,04/28/16 02:48 PM
0,s10010,1,不用太緊張拉,04/28/16 02:48 PM
0,s10010,1,我覺得核電cp值很高欸,04/28/16 02:48 PM
0,s10009,1,辯論好麻煩呃XD,04/28/16 02:48 PM
0,s10009,1,那我們繼續聊天好了XD,04/28/16 02:48 PM
0,s10010,1,和平討論XD,04/28/16 02:47 PM
0,s10010,1,哈哈哈好哇,04/28/16 02:47 PM
0,s10010,1,可是好像搜尋那裡被控制了,04/28/16 02:47 PM
0,s10009,1,我是不贊成核電ˋˇˊ欸那我們要辯論了ˊˋ,04/28/16 02:47 PM
0,s10010,1,老實說我一直在查臺灣電力供應哪裡出問題,04/28/16 02:47 PM
0,s10010,1,我這裡是支持核能發電解決台灣供電問題的,04/28/16 02:46 PM
0,s10009,1,我知道阿哈哈，不然先說自己是正方還反方好了XD,04/28/16 02:46 PM
0,s10010,4,你是否為反而反？核電問題的矛與盾,04/28/16 02:46 PM
0,s10009,2,核電OR反對OR,04/28/16 02:46 PM
0,s10010,1,XDD他們能看螢幕拉,04/28/16 02:45 PM
0,s10010,2,臺灣電力OR問題OR,04/28/16 02:45 PM
0,s10009,1,我們來聊天XD,04/28/16 02:45 PM
0,s10010,1,嗨^^,04/28/16 02:45 PM
0,s10009,1,嗨嗨(?),04/28/16 02:44 PM
0,s10010,2,核能發電OR臺灣OR,04/28/16 02:44 PM
0,s10010,2,核能發電OROR,04/28/16 02:44 PM
0,s10010,3,核能發電現況與展望[回到上一頁資料來源:[國家實驗研究院[科技產業資訊室[　	資料來源:[經濟部	氣候變遷減碳浪潮中，核能再受全球重視核四電廠為我國關鍵的能源基礎建設之一，如果核四持續無法運轉，將對我國電力供應、電價、產業發展及國家減碳目標產生重大衝擊。民國89年核四一度停建，也曾造成股市下跌與政經情勢不安，而此鉅額損失都是由全民共同承受。[（一）備用容量下降，缺電風險增加：我國屬於島嶼型獨立電力系統，電力供應吃緊時無法由國外支援，因此電力的備用容量率參酌國際經驗訂為15％。比較同為獨立電網的韓國，我國備用容量率與其相當，但與日本相比則我國偏低。若核四廠無法順利商轉發電，在各種未來電力需求預估情境下，最快自105年開始會面臨備用容量率接近10%，甚至逐年下降趨勢，並有不足5％的情形。就我國過去經驗統計，當備用容量率低於10％時，就可能有缺電風險；低於7.4%時，則限電幾乎無法避免。如民國79-85年間，我國電力備用容量率皆在7％以下(除79年為7.4％外)，總計限電次數高達43次，其中83年更高達16次，對產業及民生都造成相當大的衝擊。（二）替代能源所增加的成本將導,04/28/16 02:11 PM
0,s10010,3,核能發電現況與展望[回到上一頁資料來源:[國家實驗研究院[科技產業資訊室[　	氣候變遷減碳浪潮中，核能再受全球重視核四電廠為我國關鍵的能源基礎建設之一，如果核四持續無法運轉，將對我國電力供應、電價、產業發展及國家減碳目標產生重大衝擊。民國89年核四一度停建，也曾造成股市下跌與政經情勢不安，而此鉅額損失都是由全民共同承受。[（一）備用容量下降，缺電風險增加：我國屬於島嶼型獨立電力系統，電力供應吃緊時無法由國外支援，因此電力的備用容量率參酌國際經驗訂為15％。比較同為獨立電網的韓國，我國備用容量率與其相當，但與日本相比則我國偏低。若核四廠無法順利商轉發電，在各種未來電力需求預估情境下，最快自105年開始會面臨備用容量率接近10%，甚至逐年下降趨勢，並有不足5％的情形。就我國過去經驗統計，當備用容量率低於10％時，就可能有缺電風險；低於7.4%時，則限電幾乎無法避免。如民國79-85年間，我國電力備用容量率皆在7％以下(除79年為7.4％外)，總計限電次數高達43次，其中83年更高達16次，對產業及民生都造成相當大的衝擊。（二）替代能源所增加的成本將導致電價上漲：102年台,04/28/16 02:11 PM
0,s10010,4,如果核四停建，對臺灣有什麼影響？,04/28/16 02:11 PM
0,s10010,2,核能發電OR臺灣OR,04/28/16 02:10 PM
0,s10010,2,核能發電AND臺灣OR,04/28/16 02:10 PM
0,s10010,2,核能發電OR臺灣OR,04/28/16 02:10 PM
0,s10010,2,臺灣OROR,04/28/16 02:10 PM
0,s10010,2,臺灣用電OROR,04/28/16 02:10 PM
0,s10010,4,核能發電現況與展望,04/28/16 02:08 PM
0,s10010,4,台灣核能發電廠發展歷史,04/28/16 02:08 PM
0,s10010,4,為什麼台灣不用風力、太陽光電替代核能發電廠？,04/28/16 02:07 PM
0,s10010,4,台灣～核能發電～再生能源,04/28/16 02:07 PM
0,s10010,2,核能發電OROR,04/28/16 02:06 PM
0,s10010,2,台灣電OROR,04/28/16 02:06 PM
0,s10010,3,核能發電現況與展望[回到上一頁資料來源:[國家實驗研究院[科技產業資訊室[　	氣候變遷減碳浪潮中，核能再受全球重視為了減緩氣候變遷而召開的哥本哈根會議，在全球注目下落幕了，雖然未提出任何具體的減量目標，但再次強調地球增溫應控制在攝氏兩度以下。為了二氧化碳的減排，各國無不積極開發低碳能源。許多國家紛紛計畫或新建核能機組，目前全球建造中之機組有53部，計劃中則有141部，其中不乏反核或廢核國家改變立場，轉而支持核能發電。98年核能營運績效卓越，多項創新紀錄台電公司核能營運嚴格遵守相關規定，在安全第一、品質至上的經營理念下，屢創佳績，對減碳作出重大貢獻。98年整體營運表現極為亮眼，多項創新紀錄：核一、二、三廠六部機組的供電量為399.8億度，較97年成長7.2億度;[總跳機數1次，較97年減少一半;[低放射性廢棄物總桶數自97年的828桶再降為780桶。另外，核三廠二號機連續運轉天數542天、大修工期縮短為28.48天是歷年來最佳表現，顯現核能發電在台灣，已有充分的經驗累積，並促使營運績效一再突破精進。核一、二、三廠六部機組已於98年7月7日順利完成小幅度功率提昇,04/28/16 02:06 PM
0,s10010,4,核能發電現況與展望,04/28/16 02:06 PM
0,s10010,2,核能發電OROR,04/28/16 02:05 PM
0,s10010,2,台灣電OROR,04/28/16 02:05 PM
0,s10010,2,台灣供電OROR,04/28/16 02:05 PM
0,s10010,2,台灣供電OROR,04/28/16 02:05 PM
0,s10010,2,台灣供電問題OROR,04/28/16 02:05 PM
0,s10010,2,台灣供電OR問題OR,04/28/16 02:04 PM
0,s10010,4,核電廠會影響附近居民健康嗎？(台電),04/28/16 02:01 PM
0,s10010,4,揭開[台灣核電廠[不能說的８個祕密／台電三十三年員工的血淚控訴,04/28/16 02:00 PM
0,s10010,4,【台灣必須廢核的10個理由】台灣是唯一將核電廠建在首都圈的國家,04/28/16 02:00 PM
0,s10010,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,04/28/16 02:00 PM
0,s10010,3,核能電廠對於廠外民眾可能造成之最大個人劑量約0.01毫西弗/年，不及台灣地區自然背景輻射的百分之一。自82年以來，我國曾對核電廠附近居民健康進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，在如此低的劑量下，電廠的運轉對附近居民健康應不致有任何不利影響。自82年以來，衛生與核能主管機關曾延聘國內醫學與公共衛生領域權威專家學者，進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。比對核能電廠附近居民與對照區各種癌症發生率，並無增加現象，不致影響當地民眾健康。,04/28/16 01:59 PM
0,s10010,3,核能電廠對於廠外民眾可能造成之最大個人劑量約0.01毫西弗/年，不及台灣地區自然背景輻射的百分之一。自82年以來，我國曾對核電廠附近居民健康進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，在如此低的劑量下，電廠的運轉對附近居民健康應不致有任何不利影響。自82年以來，衛生與核能主管機關曾延聘國內醫學與公共衛生領域權威專家學者，進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。比對核能電廠附近居民與對照區各種癌症發生率，並無增加現象，不致影響當地民眾健康。,04/28/16 01:59 PM
0,s10010,3,核能電廠對於廠外民眾可能造成之最大個人劑量約0.01毫西弗/年，不及台灣地區自然背景輻射的百分之一。自82年以來，我國曾對核電廠附近居民健康進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。歷年環境輻射偵測結果顯示，核能電廠可能造成之廠外最大個人劑量(約0.01毫西弗/年)，遠比法規限值(1毫西弗/年)為低，甚至不及台灣地區自然背景輻射(約2毫西弗/年)的百分之一，在如此低的劑量下，電廠的運轉對附近居民健康應不致有任何不利影響。自82年以來，衛生與核能主管機關曾延聘國內醫學與公共衛生領域權威專家學者，進行6次大規模流行病學調查，結果顯示電廠附近居民與對照組民眾健康狀況沒有明顯差異。,04/28/16 01:59 PM
0,s10010,4,核電廠會影響附近居民健康嗎？(台電),04/28/16 01:58 PM
0,s10009,4,台灣觀察／支持核電，不能不想的2件事,04/28/16 01:58 PM
0,s10009,3,CO2排放,04/28/16 01:58 PM
0,s10010,4,揭開[台灣核電廠[不能說的８個祕密／台電三十三年員工的血淚控訴,04/28/16 01:58 PM
0,s10009,2,台灣OR供電問題OR,04/28/16 01:57 PM
0,s10009,2,台灣OR供電問題OR,04/28/16 01:57 PM
0,s10010,4,國內核電廠介紹,04/28/16 01:57 PM
0,s10009,2,台灣AND供電問題OR,04/28/16 01:57 PM
0,s10010,4,【台灣必須廢核的10個理由】台灣是唯一將核電廠建在首都圈的國家,04/28/16 01:57 PM
0,s10009,4,台灣因應二氧化碳排放減量應採之對策,04/28/16 01:57 PM
0,s10010,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,04/28/16 01:57 PM
0,s10010,2,核電廠OR員工OR,04/28/16 01:56 PM
0,s10010,4,向世界證明太陽能可取代核能,04/28/16 01:54 PM
0,s10010,4,未來的綠色能源–燃料電池,04/28/16 01:54 PM
0,s10010,4,台灣因應二氧化碳排放減量應採之對策,04/28/16 01:54 PM
0,s10010,2,太陽能OROR,04/28/16 01:53 PM
0,s10010,4,生質能,04/28/16 01:53 PM
0,s10010,2,太陽能優點OROR,04/28/16 01:53 PM
0,s10010,2,生質能優點OROR,04/28/16 01:53 PM
0,s10010,4,生質能發電,04/28/16 01:53 PM
0,s10010,2,生質能ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電ANDOR,04/28/16 01:52 PM
0,s10010,2,生質能發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,生質能發電OR火力發電OR,04/28/16 01:52 PM
0,s10009,4,核電廠會影響附近居民健康嗎？(台電),04/28/16 01:52 PM
0,s10010,2,生質能發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,火力發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,火力發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,火力發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,火力發電OR火力發電OR,04/28/16 01:52 PM
0,s10010,2,火力發電OROR,04/28/16 01:52 PM
0,s10010,2,火力發電OROR,04/28/16 01:52 PM
0,s10010,2,火力發電OROR,04/28/16 01:52 PM
0,s10010,2,火力發電OROR,04/28/16 01:52 PM
0,s10010,2,火力發電OROR,04/28/16 01:51 PM
0,s10010,2,火力發電優OROR,04/28/16 01:51 PM
0,s10009,4,台灣的另類世界之「最」-[最危險的核電廠,04/28/16 01:51 PM
0,s10010,4,火力發電比核電害死更多人？,04/28/16 01:51 PM
0,s10009,4,世界各地核電廠[今後動向,04/28/16 01:50 PM
0,s10010,2,火力OROR,04/28/16 01:50 PM
0,s10009,4,核電廠退休員工控訴害罹癌　向台電求償遭拒,04/28/16 01:50 PM
0,s10009,3,一個月吃三分之一年輻射量，血液病變，誘發喉癌[,04/28/16 01:50 PM
0,s10009,2,核電廠OROR,04/28/16 01:50 PM
0,s10009,2,核電廠AND支持OR,04/28/16 01:50 PM
0,s10010,4,核能發電的優缺點,04/28/16 01:50 PM
0,s10009,4,資深台電核電廠員工李桂林的告白,04/28/16 01:50 PM
0,s10010,4,核能與科技：核廢料存放,04/28/16 01:49 PM
0,s10010,4,核能知識-認識核廢料,04/28/16 01:48 PM
0,s10010,4,認識核能發電,04/28/16 01:48 PM
0,s10010,2,核能OROR,04/28/16 01:47 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:47 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:46 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:46 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:45 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:45 PM
0,s10009,3,核[放射性廢棄物[核子事故[乾淨[投資效益高太[土地垂直利用生[環保[低汙染火[成本最低,04/28/16 01:45 PM
0,s10009,2,生質能OROR,04/28/16 01:45 PM
0,s10009,4,什麼是生質能源,04/28/16 01:44 PM
0,s10009,4,核能，能不能？,04/28/16 01:44 PM
